id_venda;id_cliente;id_produto;quantidade;preco_total;data_venda;canal_venda;status_venda
184f2c16-63b4-43ba-83db-7f1b0c9d7b34;c47827fe-3743-4b2d-a928-a27bc7a56f6a;prod_50;5;600.0;05/04/2025;marketplace;concluída
df6841ad-f7a1-4d0f-9323-b22e2071cf0f;691e1194-e618-47ac-8c36-19bee2e45e1b;prod_47;4;799.96;25/02/2025;marketplace;concluída
12ee779e-d4c1-4a06-8a12-504042f3abaf;cf2d119a-6f77-41fd-8135-4e856fdf1499;prod_27;5;300.0;08/04/2025;site;devolvida
4ade6229-68c8-4bab-9f8e-32dff7e3ed73;3f5f31a9-83ed-480e-857d-5cf346de05bc;prod_47;4;799.96;18/01/2025;site;concluída
df576158-9393-4c1b-b188-1c7a663d35a3;c3f33cdd-2e17-4bab-810b-1d776a7ad628;prod_50;1;120.0;04/01/2025;marketplace;concluída
11dd984a-0c97-4f99-806b-4cee8d9d9a61;ff149069-f44a-4a93-b5be-0074614aa9c1;prod_28;3;165.0;02/02/2025;site;concluída
9eafcd57-8d89-4b02-99f6-e73641f69ac2;c692c1a5-029c-4ed1-a988-c6dabcfbddbd;prod_12;5;602.5;05/05/2025;site;concluída
e7d0a522-9886-408d-8ffc-16f6b3a5f366;df79fc56-35af-472d-ae63-fb4379a54d4c;prod_4;2;999.98;24/04/2025;marketplace;concluída
5af80779-f2c4-4e04-8b1a-2503d337fb21;150980ca-da07-442d-b613-75d5dd21c3f6;prod_12;1;120.5;07/03/2025;site;concluída
bbb8c776-0209-47d7-8591-e6debc595fbf;d136e8a4-059e-42d5-b642-e86b0f775580;prod_14;2;159.98;09/03/2025;site;concluída
0d3b204d-800b-4dfd-a4d4-11a64eac8066;ca7222b7-58d6-4590-bcd7-1fcb3f16b1a9;prod_46;2;359.98;11/02/2025;site;concluída
d90f3b07-9c00-4ab1-b4eb-81410fd25321;4cf26726-21d0-437f-a9b2-df935e7da557;prod_4;3;1499.97;02/03/2025;marketplace;concluída
dcd9e5dd-4830-4c80-9464-0817a4f29d15;14f0916e-264d-4ede-adc7-f8e4a6904a3f;prod_37;3;120.0;15/01/2025;site;concluída
bff03c6f-8881-46e2-a3aa-d93b84454bf9;8ca196e5-9efd-4da5-953b-a417f330aaf5;prod_47;3;599.97;03/03/2025;site;cancelada
70920f4f-ef82-4943-ab37-8189a9e583ff;f043a763-e437-4a53-b0b2-ad070a52f7cf;prod_2;5;1749.95;16/01/2025;site;cancelada
f57b4211-8dc4-4336-8318-de7923d8567d;d9400023-029a-41d9-be43-0ab54f1f2c3d;prod_1;2;399.98;06/02/2025;marketplace;concluída
97b3be12-5bbe-41dc-af59-83aa16ae0a73;1537ec19-2a3c-4527-ae70-49ec595dd762;prod_46;3;539.97;23/04/2025;marketplace;concluída
e49424b2-e615-43e0-8be3-b8ccd7b6f593;598cd5be-fa69-44d7-8bec-86fa59381e6c;prod_25;4;159.96;12/01/2025;marketplace;concluída
8a4cd99c-55c6-49f3-bc48-fd78642598ca;b0f8d03e-6b4e-47c1-934e-b2ade9dbef0d;prod_37;4;160.0;09/01/2025;site;concluída
f1d9b949-8d2b-4f3a-9299-6da1b944a35f;61fd0382-9fa1-46ee-9fc0-a332f5ba5531;prod_46;5;899.95;26/01/2025;marketplace;concluída
a26b79c9-af4f-4fb7-a9ea-821d87566611;69ac61cc-2eef-4525-9e5c-f735f5f27205;prod_7;4;1996.0;12/02/2025;marketplace;concluída
be6731ba-b10c-4c52-8337-a88ccc26dc94;f2f8eb36-8ca8-4d1b-b91e-ab47355f0a0b;prod_19;2;160.0;21/04/2025;marketplace;cancelada
3e1c620c-5f26-4244-9da8-84453de7e653;df80c6c5-3a0f-4050-9cf3-265a44406b5f;prod_34;1;25.5;30/03/2025;marketplace;concluída
b462b2a2-b2ab-4b0b-903a-1bbc393c5175;2323c310-5949-48f3-bc72-86bc1552af19;prod_13;1;65.99;25/01/2025;marketplace;concluída
6e55d582-668d-429a-af2f-681896de0fe6;d9663437-0fed-4b21-aafb-013c41c33ee6;prod_40;3;149.97;22/02/2025;site;concluída
155d48f8-b2de-4d07-900c-3d75d3ccaaf5;ce5e5d90-6aae-4381-a8e4-74014255ba6f;prod_22;3;77.97;06/02/2025;marketplace;concluída
d4891fa1-d39d-495b-bb1f-c9fbb49ea011;d11ec96a-0364-4e5a-b154-95379e1982c6;prod_26;3;135.0;26/03/2025;marketplace;concluída
f1925f14-271c-432e-815b-0d985fa78653;618102dd-2bb9-4d63-bb19-ba5298d1b830;prod_4;1;499.99;16/02/2025;marketplace;concluída
83db9c8c-de8e-468f-938d-5f627b66c147;f68b8dc5-1cdc-40d6-9d41-a93057c892ab;prod_1;1;199.99;15/04/2025;marketplace;concluída
890c226d-c7a5-4ccf-a9b8-59d00ad8ef7c;e77a5f45-b6be-4557-a653-442e808a7355;prod_2;3;1049.97;19/01/2025;site;concluída
c418703b-cad8-40f3-a1d2-b57066614ad7;83793453-4bb7-4664-bc87-6fe6a58330fa;prod_50;3;360.0;01/02/2025;site;concluída
02548aee-bb34-4389-9395-b03c24356e1b;364794b9-f671-4bf5-a4df-5751071c0804;prod_18;1;50.0;17/03/2025;marketplace;concluída
d8027cd9-567f-4f7b-a9bf-cca2bc2ed1ea;70b899b4-ddf7-4bc9-9f38-80132963a4a8;prod_48;1;399.99;02/01/2025;site;concluída
d2f06633-392e-4c22-8497-3824cf0babf7;f5604ba9-aa96-4dea-aa3a-4c58ad275dad;prod_10;3;1950.0;26/01/2025;site;concluída
158d9c90-ef0c-4915-98da-737070babd11;f830d1c1-5947-4080-882a-3472b8d9c242;prod_36;5;225.0;01/01/2025;marketplace;concluída
f88f0565-3983-4579-8e38-6527697e643f;d3b16ff7-5a17-43e7-8fc3-37ba2cd84c26;prod_1;3;599.97;25/03/2025;site;concluída
fe9f6c10-8596-4fb2-9300-e385c1378941;6a9a7742-dca2-4c7d-9f87-44dbe8d822e9;prod_4;5;2499.95;04/05/2025;marketplace;pendente
29349bda-3462-439f-8b65-13c886136c2c;358d3ac6-da4e-4feb-a275-d747ef3fe5e2;prod_10;1;650.0;30/01/2025;marketplace;concluída
fc5c1c5b-be1b-41bb-9256-9ccd48f8fe0d;a3f32356-8540-4467-b49b-5bc157c5ab59;prod_6;5;1250.0;08/02/2025;marketplace;concluída
a1df887a-5f1f-4997-9448-304ab578f62a;df247539-3b84-4491-8c1b-3dfe826adc9a;prod_46;4;719.96;31/03/2025;marketplace;concluída
7ce23ee2-4e0c-4dc6-8c39-68f79879708d;8d1fa08f-181c-4a05-86c3-6db6eb401a42;prod_23;4;90.0;21/03/2025;marketplace;concluída
5dddb601-a3dc-47f3-a196-002799fb6b20;69bfbf6b-d9b0-4f49-9bf3-75efdc8fe7d6;prod_26;2;90.0;15/01/2025;site;concluída
a190f147-645d-4ca3-b0f1-3377a711732b;939337c0-a972-444d-bce0-396b1c8478a4;prod_23;1;22.5;10/02/2025;site;concluída
7406b484-5e33-4f12-8cd0-fe66cd0801c7;e625a3d1-9cfd-46c2-842b-e9283f8efacc;prod_19;4;320.0;29/03/2025;site;concluída
0c8a7f17-2b1b-41ab-8dbf-d9e28a6776e6;39aaae59-244f-44df-99d2-c3fe6b6cc6dd;prod_42;3;299.97;02/05/2025;site;cancelada
c311df2e-ed3d-45f5-8409-f37db5d24d2b;7c8cb5f9-796b-4e54-a0c7-3b7de07d4c32;prod_20;4;399.96;16/01/2025;site;concluída
5f0687a0-31df-4612-b9a2-5364eda9c420;bf0ff797-60dc-44b5-bd47-f54c3cb04b25;prod_4;1;499.99;16/04/2025;marketplace;concluída
c64e6131-4767-4e6a-9b99-c234aad10cbb;fc2e22ff-c88f-4e25-bddc-1f7a8cc320f0;prod_32;2;39.98;04/04/2025;site;concluída
f6d36e18-d6a0-4239-84c8-1adce908b64f;3b4e09c1-b5f5-43cd-a933-0b0f869d699a;prod_21;5;149.95;24/01/2025;site;concluída
c8c7043e-0c52-4c9c-880f-5fd84b63342c;771c8529-26f2-49c1-8dae-ce3e95825ded;prod_6;2;500.0;09/02/2025;marketplace;concluída
58854ec5-fefa-45a0-b2fd-6974acb27a36;b0f8d03e-6b4e-47c1-934e-b2ade9dbef0d;prod_50;1;120.0;22/04/2025;site;concluída
b6494a41-de0f-4593-8cdd-5381dcbbee4e;0216bc8d-97a9-4a8b-9b93-66e4a79a4f7f;prod_11;4;359.96;02/04/2025;site;concluída
34edd607-bc74-4fc2-a66d-41b4ba922461;b7882609-6d23-4a4a-9e1a-4bf99f8087f7;prod_40;2;99.98;14/01/2025;marketplace;concluída
1ffab4d0-4e78-47e2-8f8c-f3ebb45e7768;5a0dbd86-9308-411e-ba42-dd64d8632a7f;prod_37;4;160.0;11/04/2025;marketplace;concluída
135b3fc7-3da0-4b99-ad41-4f4fd5f18651;6b0bd857-9d5a-49f6-9e51-0760e250d862;prod_16;5;1250.0;20/03/2025;marketplace;devolvida
f680fad5-0669-4b5c-b406-81281859661a;33ea740b-9eba-4755-9c6f-793137fde5aa;prod_49;3;179.97;24/03/2025;marketplace;concluída
b3bf0bef-53e3-4e66-91c8-d2956a96e8c1;02774a52-248c-43c7-bf8c-a318ded9de35;prod_37;3;120.0;08/01/2025;site;cancelada
083524cf-abc7-43be-9de8-da3526c1aae1;0249ff98-01b4-4761-9268-e3b6311c656b;prod_37;4;160.0;3-def-2003;marketplace;cancelada
e6deee09-8b1a-43f5-830c-adb26eec2b4c;a83c0dd6-fbe9-4f4a-9fcd-466e61dbd0e7;prod_12;3;361.5;02/05/2025;marketplace;concluída
c27bc6de-00eb-421c-82cb-115c8e689523;cd09cf94-62fb-41b9-8fb9-2d84dd804326;prod_6;4;1000.0;09/04/2025;marketplace;concluída
6f748b59-ccba-4137-8814-52bcb5ec6122;43fb3d0f-ea9f-4ebf-b2df-9ff27e244d75;prod_50;2;240.0;05/05/2025;marketplace;concluída
7fb866c0-390a-4edf-bae8-5b875ec51de3;f462867e-e381-4935-bebb-189b0a376a19;prod_21;5;149.95;05/04/2025;site;concluída
f427efe7-79ba-4f3e-8bb4-a9a610593d9f;0c7e997d-7aa1-4c47-bea4-d83c7843f421;prod_26;3;135.0;12/04/2025;site;concluída
f33e3be7-fe5f-4201-86be-cb8f0cc15094;9e65ce44-3401-4414-8853-824e36ca514e;prod_39;3;62.97;16/04/2025;site;concluída
b784a963-c09c-484f-8b1c-ecd16001b129;04b26147-daa7-479e-8cf0-364485e4a01a;prod_11;1;89.99;14/01/2025;marketplace;concluída
46429ca7-3e64-455b-8b79-13d3676949da;d06605cb-9fd7-4fb6-b5e9-a9fe8ad50b80;prod_40;5;249.95;14-def-2019;site;concluída
53b42381-69af-4c92-803f-b71093cda043;384ceb1d-39ed-49bf-a6e2-75cd5ddbeae0;prod_18;3;150.0;31/01/2025;site;concluída
22971818-788a-4923-acfb-b447ba23385b;80f74dcd-1107-4330-8f0d-626470d0c737;prod_35;2;59.98;10/03/2025;marketplace;concluída
ae4a00da-23f8-4d98-85b1-c936991ea195;3a1e8ba0-96f5-46e7-9afc-27a08c62f43c;prod_42;5;499.95;02/04/2025;site;concluída
848e5907-c9f7-40ee-aef8-db803397b0dc;3503c661-a95e-4cf5-855b-f0323fe3ca14;prod_11;5;449.95;15/03/2025;site;concluída
60b6134a-51b8-4dc8-8f22-312e9ae4c1ef;a83c0dd6-fbe9-4f4a-9fcd-466e61dbd0e7;prod_19;5;400.0;14-ghi-2005;site;concluída
5eb4a137-f25a-4614-b491-f512aa1997ff;a45ca122-43b5-4f11-9b93-8535c9ee7b7b;prod_46;3;539.97;7-abc-2002;site;concluída
8848877f-9f95-45fa-9ef6-31766cf93685;91246310-f868-44d2-9153-dce411529d17;prod_40;3;149.97;1-ghi-2019;marketplace;cancelada
4b1caa18-6f81-4546-bffe-41ce503056e5;210f54ad-f709-4d46-8c2f-92b14e911ab2;prod_7;2;998.0;27/03/2025;site;concluída
787e8580-3a50-4d9d-9212-2bd39e9f98e0;dcc952b6-67f9-435f-b6c7-3b3e490f4a7c;prod_44;2;299.98;23/04/2025;site;devolvida
2a5decef-5733-4ae7-96d0-1201cb5fac4d;4181bde4-a372-464f-be25-06252ffa1b0f;prod_28;2;110.0;05/03/2025;marketplace;concluída
36c5be37-b875-4095-be4e-5e32d39d06ce;b6c7841b-75a7-41a2-90ed-48ad66887b26;prod_42;3;299.97;25/02/2025;marketplace;concluída
0062688b-68ad-4c32-9604-44215e6e7327;4b38a827-09d6-4af0-9159-804d5d17321f;prod_15;2;290.0;16-def-2016;site;concluída
70727387-300d-4708-8373-98c5a50d5d5b;c8ec7c03-869b-4922-b8df-f9e04268534e;prod_3;3;2699.97;05/01/2025;marketplace;cancelada
3bb5109f-6415-47ba-918a-b7f6671e43f8;04b26147-daa7-479e-8cf0-364485e4a01a;prod_20;1;99.99;20/02/2025;site;concluída
5ebbcd91-1e66-4644-9f60-e2b3fd1929e5;3bfe1b05-6775-4097-bf64-ab540b30fd23;prod_33;1;34.99;18/02/2025;marketplace;concluída
eb57702a-2462-48a0-8915-5b3b3688335e;bc3f66f8-1890-4e7c-8d47-e1835d7d9b68;prod_48;2;799.98;02/03/2025;marketplace;concluída
785e27e9-e5ac-4145-b5e8-e5c840b00a4e;d11ec96a-0364-4e5a-b154-95379e1982c6;prod_44;2;299.98;06/04/2025;site;concluída
f07896d8-707b-4ac0-aff4-5df483e59e37;ca7222b7-58d6-4590-bcd7-1fcb3f16b1a9;prod_7;4;1996.0;04/03/2025;site;concluída
ec21bf4f-a92d-4321-a101-d6baf1fdd09b;a0c765fb-7ba0-4185-8d71-7954b04aed85;prod_40;3;149.97;04/05/2025;marketplace;concluída
08df6f6f-6153-4ac0-802b-1668c889b169;460b7643-a43f-4c17-91fe-ecfdcc7dc173;prod_30;5;400.0;17/02/2025;site;cancelada
aa6d5513-8697-4f36-ae43-ae5f4cc98489;5461c381-2f0e-4d39-b9a4-bda0879d5f2d;prod_28;5;275.0;12/04/2025;marketplace;concluída
76244152-9e67-4915-a26a-42474aba0c56;b602c930-52b0-4868-a8f6-4813d7e95986;prod_41;4;999.96;08/04/2025;site;concluída
b2da9cd2-6d24-4a3b-8fd2-c2f48bcf4588;88a01c8b-c758-4b9a-b583-2548e62ce038;prod_37;5;200.0;26/01/2025;marketplace;devolvida
d95e8fde-983c-407c-b9a3-d05667f1cded;c5573026-18a7-4095-8e0b-8867b9c402f7;prod_47;4;799.96;14/03/2025;marketplace;cancelada
1d348be6-f14d-402e-95ce-55387077367d;e6feed46-edf0-4e94-823c-934f7b6bf970;prod_3;4;3599.96;07/02/2025;marketplace;concluída
d6bee675-3d5e-44b7-98fd-7ba13b856837;7a787c6d-2924-4863-9549-1b19c451f463;prod_3;3;2699.97;13/04/2025;site;concluída
43e4d7cc-f84e-4359-b605-c1802c9f973d;39aaae59-244f-44df-99d2-c3fe6b6cc6dd;prod_9;2;1799.0;04/01/2025;marketplace;concluída
d96951b5-3168-4ff6-a03d-7f7f05df392f;4009c007-ce24-4de4-a934-f2cbf587ebf4;prod_21;3;89.97;26/04/2025;marketplace;concluída
e6fb708f-7ce4-4161-97f1-925a8aaddec5;b4a2b588-5adb-4799-b9ac-182651a3858d;prod_3;1;899.99;03/05/2025;marketplace;concluída
462c1995-4b28-4d18-b7ee-e1f5e65b158e;8cd74ca4-cc57-45da-b48c-e27715ba5c1f;prod_21;1;29.99;05/03/2025;site;concluída
74a88527-14b8-4520-8c69-d38f5a869de1;2ec3c8c7-000a-4e16-a01e-2cba0a44c411;prod_23;4;90.0;01/04/2025;marketplace;concluída
915a3fa3-4e56-4d47-b958-deb5a26996d4;2f8457a4-1647-44b9-8d05-40a93f1ec5c6;prod_1;4;799.96;12/01/2025;site;concluída
d96b67fd-ddd0-481b-ba97-cc8a4b6ae3a0;3503c661-a95e-4cf5-855b-f0323fe3ca14;prod_16;2;500.0;10/02/2025;marketplace;concluída
241f1a2e-a518-41e8-bb85-b3980ee3b685;ca7222b7-58d6-4590-bcd7-1fcb3f16b1a9;prod_44;2;299.98;17/02/2025;marketplace;concluída
25e9bfa9-abd7-46d3-8db6-83eec7987d9a;d5bb55b5-7c4f-4ba5-987b-779f0d5a8a50;prod_5;5;1899.95;05/03/2025;site;concluída
9049a286-ce21-41e3-9df4-f2544c2847a9;9e6829c6-9307-4b61-a201-fa7a8670e7bd;prod_6;2;500.0;18/04/2025;site;concluída
8cfd3fa2-26a5-425d-9181-df5c64f597bb;4470b09e-6403-49fb-b107-2f0a4cab5477;prod_6;3;750.0;15/02/2025;site;concluída
96a38f47-de4e-4b88-bcfb-7ced6d02be37;be13bc36-e5cc-4f99-9fa7-9abc05d8d4cb;prod_50;1;120.0;19/03/2025;marketplace;cancelada
fd2372e6-8aeb-4ed6-b342-8dc5dece5e5b;73d66b80-8206-42a5-808c-293223f24dae;prod_25;3;119.97;12/01/2025;marketplace;concluída
fd803959-40e6-4cbc-9786-f06112ff685e;0c7e997d-7aa1-4c47-bea4-d83c7843f421;prod_45;5;449.95;27/04/2025;site;concluída
af35e009-600a-4ef6-b17c-e66d750cbf25;41b60ae7-feaa-4a4f-b952-33207b1e1d86;prod_29;3;90.0;30/03/2025;site;concluída
0b899967-cbbe-4a47-8459-79e0d35b554e;4009c007-ce24-4de4-a934-f2cbf587ebf4;prod_12;3;361.5;09/04/2025;marketplace;concluída
d60fbd1d-b7a7-4489-944f-f2f151780483;06103b02-e177-4a32-a444-ca1f5970e1ec;prod_30;2;160.0;10/01/2025;site;concluída
dfa798e8-5fa4-4c48-a2af-d957e2c81390;1237b851-3955-4389-a79a-99b93829aba6;prod_50;5;600.0;04/01/2025;site;concluída
a5c2edd8-84cd-4241-a4a2-470c446496fe;3133e08d-7829-4148-a055-e769e7e25b16;prod_24;5;250.0;12/04/2025;site;concluída
a5b31ae5-7a33-4d13-ac00-9fd2adb2da61;c8757d9f-58ae-41ff-a369-ed4a114e467d;prod_41;3;749.97;30/04/2025;marketplace;concluída
4a1f6995-b544-4de2-8b65-313999893647;9ce51c37-38c3-4d73-aecf-fbcbf269c67d;prod_13;2;131.98;21/01/2025;marketplace;concluída
b724e594-9d4f-4c9c-8c08-f0aca93d8270;e77a5f45-b6be-4557-a653-442e808a7355;prod_27;5;300.0;04/03/2025;marketplace;concluída
451c7285-1770-4e46-a976-58a723104674;5daca5ae-cc2e-4988-a908-e6e11a2dc9c5;prod_43;3;389.97;24/01/2025;site;concluída
f2c62e8a-2634-473d-b577-551b7985507e;a1021c52-9d9d-474b-adcb-d3efbe7989d1;prod_44;2;299.98;09/01/2025;site;concluída
211daacf-361e-4e83-ac5e-f456f9371d27;f1091b22-d6f4-4baf-90b1-150fc5f0179a;prod_35;4;119.96;13/01/2025;marketplace;em processamento
51555caf-e6ee-43d7-a595-ebb178fccfff;717eb2a6-3891-42ff-99d6-f25f0a816e71;prod_18;4;200.0;07/01/2025;site;concluída
794319c2-c3af-4a88-a449-33305f7cb6bf;5c9fe8d8-85cd-481c-8afc-f5f457f1e6c2;prod_37;4;160.0;06/05/2025;marketplace;concluída
2dd4e441-8419-4086-8297-a2bbd58bb0f3;65b26dc5-e4cc-4d85-b238-47906340bd67;prod_42;3;299.97;09/02/2025;site;concluída
5c8de1b4-4c39-4f12-b533-1ca6eabe54d3;37826d93-67de-4e33-bfd6-648c8b8a2aff;prod_45;2;179.98;23-def-2019;marketplace;concluída
6a4b6dc2-3052-4d2d-9868-420e969def7a;fe9b7b71-8712-43eb-851d-c982fdc1adc6;prod_22;4;103.96;06/05/2025;marketplace;concluída
0bc5c64f-803f-4217-aecd-3c5feaaeeb9d;4ee88e76-bda2-4d3c-85e1-8af547c16ec2;prod_2;5;1749.95;26/01/2025;site;em processamento
b011cf91-0cc3-455f-aa71-c4bcf834543e;44e29d47-16cb-4bc2-abe0-4a3e5197c38f;prod_4;5;2499.95;09/01/2025;marketplace;concluída
8cd612d1-245a-43e2-8d27-11416eb7c11b;01ed8777-58ce-405f-aff9-4bdc58758670;prod_42;2;199.98;22/02/2025;marketplace;concluída
6704a199-3823-4681-b98c-2881194b7319;33437f9b-b2f7-45a6-ae79-a1e1329c2127;prod_37;1;40.0;19/02/2025;site;concluída
e4575be0-aff6-4375-8388-5fa7779f564d;8aff32be-f05f-46b5-8916-35a9ce6b1872;prod_12;4;482.0;13/02/2025;site;concluída
cd86f233-a0b4-4061-89f7-bc995485a299;e62c4a63-2b36-45a4-a726-cb12031c59d2;prod_32;2;39.98;21/01/2025;site;concluída
0a5da43f-bd3a-40bd-ad2e-f1eb3d2a63eb;36342406-f8cc-4986-8be7-2166697548ce;prod_42;3;299.97;09/04/2025;marketplace;concluída
ceaaad4b-c762-4780-9731-5d73f0478dc9;6de811ca-eea6-42c4-b163-639cc063b8fe;prod_13;3;197.97;14/02/2025;site;concluída
fbbc9068-f04e-4e0b-b20b-5cf25c841b45;8fbc74f7-afe9-4a13-889b-0fa05412c11d;prod_39;5;104.95;03/01/2025;site;concluída
e4bb424f-7775-44e4-9931-59f8a872a6dd;8ed9f137-a517-4a47-a452-af29fdb49e6e;prod_25;2;79.98;01/02/2025;site;concluída
535e7f38-b123-4157-85dc-776f151101dc;921642c6-59b7-49db-836a-340acc0380ec;prod_14;3;239.97;19/03/2025;site;concluída
1a57e981-cffb-46ef-a577-a4beb49f93a9;2b4e7b71-7455-42b4-99c6-c21c3507fa08;prod_45;2;179.98;12-def-2009;marketplace;concluída
53062df8-e978-4967-8656-91bbb71a04aa;fa0ad1d8-1c49-488b-ab5a-465052f3078f;prod_34;2;51.0;06/04/2025;site;concluída
831025c4-47b6-4197-b7fc-96952088a92a;0abc5fb4-b466-4486-aa53-6b131cbe0b8e;prod_27;3;180.0;06/01/2025;site;concluída
067fb41c-bf83-4f00-b927-72bf3eedd2fd;ef818a21-bab4-4d15-8e7c-76146b8843a4;prod_21;1;29.99;16/03/2025;site;concluída
44fa096e-6d9e-46b5-ba38-efbfb2c42156;e09ea1bc-a7f1-4cd5-9c4b-9c498932683c;prod_22;2;51.98;24/03/2025;marketplace;concluída
6f6d54c2-20a2-4c65-a250-0fa68a80cc9c;156d632b-9383-4011-8859-e63727d6b31d;prod_4;1;499.99;06/01/2025;marketplace;concluída
90af4127-de62-49e5-a056-4809fa8f37aa;3e6e3ed2-0ad6-4c00-a063-e3078ab209e5;prod_29;4;120.0;30/04/2025;marketplace;concluída
adcb6c60-c856-4a14-acfa-ab50e90aef47;14e43765-aceb-4cd9-9ff7-438098bee51c;prod_10;4;2600.0;21/01/2025;marketplace;cancelada
66d6088d-0aee-4f0b-b808-4439a4df0fb7;e77a5f45-b6be-4557-a653-442e808a7355;prod_24;5;250.0;27-ghi-2019;site;concluída
90d11248-0a90-4331-8e29-9cda6cbd99d1;8f34ffc0-99e7-4b47-9e48-0111c8af262a;prod_4;5;2499.95;06/04/2025;marketplace;concluída
a9641850-54b6-4786-9459-99d21872a350;2ba19cfc-8105-4fb5-85d3-eda940eb7fc4;prod_38;2;75.0;03/05/2025;marketplace;concluída
9ae1e712-df7a-4eac-84c8-362195e3930e;551f4d91-3803-4020-99fd-b5fe77b03dac;prod_2;1;349.99;17/01/2025;site;devolvida
51704413-56a7-49dc-938a-876697809634;45b20156-b4ec-4c10-826a-edb3e8399f8b;prod_10;3;1950.0;27/02/2025;site;concluída
7ab93338-1a09-4659-9de7-99669f93d677;34bef5c3-1c9d-409a-9dba-43caaa482b13;prod_26;5;225.0;04/01/2025;marketplace;concluída
4359ddd4-a30d-4d86-bc57-9f7e3ff4c066;7e61408f-bdde-468e-9072-2ff9a7db5161;prod_41;5;1249.95;06/02/2025;marketplace;cancelada
459d97fd-8322-44ea-a7bc-ceec5b4a64da;f043a763-e437-4a53-b0b2-ad070a52f7cf;prod_20;4;399.96;29/01/2025;marketplace;concluída
3bbf0271-cbc2-4636-b7ad-9dfa22b75c83;fe9b7b71-8712-43eb-851d-c982fdc1adc6;prod_34;1;25.5;03/04/2025;marketplace;concluída
07043ee9-b640-4d15-99a5-70f312f77634;c8ec7c03-869b-4922-b8df-f9e04268534e;prod_37;5;200.0;02/03/2025;site;concluída
9c48ec4c-352f-4cff-882c-f0c864e9db90;0d5a22a1-17f1-4000-ae35-2151bd1503f1;prod_9;5;4497.5;10/03/2025;site;concluída
9a095e04-a435-4ce5-bd8c-c7199f839388;6bdef3fd-8a1c-4378-853e-dcec182fa0cb;prod_34;2;51.0;06/03/2025;marketplace;concluída
d39a2b99-4c69-45cb-9dd8-2863bd5e45b2;e633b04e-7d02-4d9c-8af9-6812f309c80a;prod_19;3;240.0;03/03/2025;site;concluída
95b22cd9-3965-46b9-8aab-bc2a8f0157f3;3b4e09c1-b5f5-43cd-a933-0b0f869d699a;prod_48;4;1599.96;31/01/2025;marketplace;concluída
cc2b8f90-19a1-4f86-b61c-87e3d6489c47;33ea740b-9eba-4755-9c6f-793137fde5aa;prod_10;4;2600.0;01/01/2025;site;em processamento
77d02de6-dc91-4196-a225-6ad6303bf389;7c634f59-6b29-4853-be3a-5413b6f0f435;prod_40;3;149.97;05/02/2025;marketplace;erro
2a38301d-90ce-4ff4-b9e0-ea83ac602fcc;21668d05-a738-4c2b-a8ed-936e6ee6cc37;prod_40;5;249.95;24-ghi-2004;marketplace;concluída
e236e78e-b0bd-4f08-a518-ea9c7cb1e817;353a6591-4010-4687-85b8-2ef13f77a328;prod_36;3;135.0;20/02/2025;site;concluída
834a19e5-ab1d-4a28-9fb8-69479b72f670;a8d5376a-9ed3-4770-9e36-aff7371333a7;prod_2;2;699.98;09/03/2025;marketplace;concluída
14caa3fc-43f7-4913-a0a9-44073f062de1;a0c765fb-7ba0-4185-8d71-7954b04aed85;prod_40;5;249.95;19/04/2025;marketplace;concluída
7d6cf535-8378-4d13-afd3-d47445f9a061;4c12a72a-5906-4701-b64e-8d08ac854133;prod_33;5;174.95;02/04/2025;site;cancelada
8988d027-eb5c-4c1f-ba4f-82a211a6a11d;0a8b973d-1916-47aa-9784-4ea64adb2cf0;prod_17;5;927.5;25/02/2025;site;cancelada
5d0572f4-d4fe-4e24-86aa-2737b9c0a5c4;88be92cd-34c2-4996-92a5-9e477522016b;prod_40;4;199.96;19/02/2025;marketplace;concluída
f0dd1ed2-bae8-47ff-ba2e-af89a2b872c4;384ceb1d-39ed-49bf-a6e2-75cd5ddbeae0;prod_33;5;174.95;11/02/2025;marketplace;concluída
a3778292-3326-4268-afaa-61c5afd55b78;a6834c06-857a-40a4-95d1-9458e25ab087;prod_32;1;19.99;20/04/2025;marketplace;concluída
9c29bc33-dbb4-4933-b1b2-d9567c3f4751;38b4196b-bd63-40f1-b83a-9dd2d40996d5;prod_30;5;400.0;09/04/2025;site;concluída
7cab81b0-d797-429b-b424-9814573292da;5a0dbd86-9308-411e-ba42-dd64d8632a7f;prod_15;3;435.0;13/02/2025;marketplace;concluída
92ee95e7-aea7-4d33-9baf-b8fedfad0522;93dfbbde-44fc-475c-ae8b-733260cfeb91;prod_31;2;79.98;04/01/2025;site;concluída
42232cc2-dbbd-4906-abfe-21f62380e765;54cc7a9b-1123-4afc-b213-2763092bb57b;prod_39;1;20.99;18/03/2025;marketplace;concluída
ebd0b06a-faa7-4c8a-a65a-5c3a773063b9;832a884a-fdfa-494f-82ba-f93000887a41;prod_18;2;100.0;21/03/2025;site;concluída
0a033871-c47d-4d96-a027-9a1f83da5b9a;e09ea1bc-a7f1-4cd5-9c4b-9c498932683c;prod_27;5;300.0;13/04/2025;site;concluída
7ed7fb0d-b1a7-4e26-843c-e6c30e0a5a53;555e09e3-959a-44a1-9d6a-bb229370c969;prod_48;4;1599.96;03/03/2025;site;concluída
d4384fad-0a62-4e02-8c02-8a323072c806;255c4d2a-d90c-4fe7-9dd1-1e06528335c4;prod_35;1;29.99;07/05/2025;marketplace;concluída
